"","orderkey","seasonkey","seasonid","season","window","year","date","julian_date","trap_type","ear_tag_id","sex","radio_collar","weight","w_collar","status","age","vulva","breeding_status","date_death","notes"
"9060",9060,10,"spring_oct_2013","spring","oct",2013,"2013-10-10",284,"T","3111","M",NA,84.7,NA,"new",NA,NA,NA,NA,"pup"
"9061",9061,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","5545","M",NA,207.7,NA,NA,NA,NA,NA,NA,NA
"9062",9062,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","1872","F",NA,240.6,NA,NA,NA,0,4,NA,NA
"9063",9063,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","1746","F",NA,197.7,NA,NA,NA,0,2,NA,NA
"9064",9064,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","3006","F",NA,123.6,NA,NA,NA,NA,NA,NA,NA
"9065",9065,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","1957","M",NA,101.2,NA,NA,NA,NA,NA,NA,NA
"9066",9066,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","1893","M",NA,196.4,NA,NA,NA,NA,NA,NA,NA
"9067",9067,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","5231","F",NA,235.6,NA,NA,NA,0,4,NA,NA
"9068",9068,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","3046","F",NA,75.9,NA,NA,NA,NA,NA,NA,NA
"9069",9069,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","3262","F",NA,310.9,NA,NA,NA,2,4,NA,NA
"9070",9070,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","1935","F",NA,128.7,NA,NA,NA,NA,NA,NA,NA
"9071",9071,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","1926","M",NA,243.5,NA,NA,NA,NA,NA,NA,NA
"9072",9072,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","1561","F",NA,233.4,NA,NA,NA,0,4,NA,NA
"9073",9073,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","1672","F",NA,78.2,NA,NA,NA,NA,NA,NA,NA
"9074",9074,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","1573","F",NA,275.9,NA,NA,NA,0,4,NA,NA
"9075",9075,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","1959","M",NA,125.8,NA,NA,NA,NA,NA,NA,NA
"9076",9076,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","1939","F",NA,107.2,NA,NA,NA,NA,NA,NA,NA
"9077",9077,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","3002","F",NA,106.5,NA,NA,NA,NA,NA,NA,NA
"9078",9078,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","1743","M",NA,226.7,NA,NA,NA,NA,NA,NA,NA
"9079",9079,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","1735","M",NA,216.4,NA,NA,NA,NA,NA,NA,NA
"9080",9080,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","5241","M",NA,234.6,NA,NA,NA,NA,NA,NA,NA
"9081",9081,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"oSh","3049","M",NA,110.5,NA,NA,NA,NA,NA,NA,NA
"9082",9082,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","1833","F",NA,281.5,NA,NA,NA,0,4,NA,NA
"9083",9083,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","1901","F",NA,NA,NA,NA,NA,2,4,NA,NA
"9084",9084,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","2000","M",NA,106.1,NA,NA,NA,NA,NA,NA,NA
"9085",9085,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","1974","M",NA,114.7,NA,NA,NA,NA,NA,"2015-06-17",NA
"9086",9086,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","1879","F",NA,248.3,NA,NA,NA,0,3,NA,NA
"9087",9087,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"oSh","3007","F",NA,95.8,NA,NA,NA,NA,NA,NA,NA
"9088",9088,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"oSh","1733","M",NA,195.6,NA,NA,NA,NA,NA,NA,NA
"9089",9089,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"oSh","1925","F",NA,229,NA,NA,NA,0,2,NA,NA
"9090",9090,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","3089","M",NA,35,NA,NA,NA,NA,NA,NA,NA
"9091",9091,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","1853","M",NA,238,NA,NA,NA,NA,NA,NA,"C3"
"9092",9092,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","1924","M",NA,213.8,NA,NA,NA,NA,NA,NA,NA
"9093",9093,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","1931","M",NA,122.3,NA,NA,NA,NA,NA,NA,NA
"9094",9094,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","1934","M",NA,132.2,NA,NA,NA,NA,NA,NA,NA
"9095",9095,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","1942","M",NA,116.9,NA,NA,NA,NA,NA,NA,NA
"9096",9096,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","3009","M",NA,111.7,NA,NA,NA,NA,NA,NA,NA
"9097",9097,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","1945","F",NA,121,NA,NA,NA,NA,NA,NA,NA
"9098",9098,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","1964","M",NA,103,NA,NA,NA,NA,NA,"2013-10-11","muere de epistaxis traumática!"
"9099",9099,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","1976","F",NA,104.6,NA,NA,NA,NA,NA,NA,NA
"9100",9100,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","1985","M",NA,115.5,NA,NA,NA,NA,NA,NA,NA
"9101",9101,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","3059","F",NA,125,NA,"new",NA,NA,NA,NA,"03/10/2013: pup en densidad"
"9102",9102,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","3053","M",NA,116.3,NA,"new",NA,NA,NA,NA,"02/10/2013: pup en densidad"
"9103",9103,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","3003","M",NA,103.5,NA,NA,NA,NA,NA,NA,NA
"9104",9104,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","1980","F",NA,97.7,NA,NA,NA,NA,NA,NA,NA
"9105",9105,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"oSh","1970","M",NA,126,NA,NA,NA,NA,NA,NA,NA
"9106",9106,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","1922","F",NA,175.2,NA,NA,NA,0,2,NA,NA
"9107",9107,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","1917","F",NA,173.4,NA,NA,NA,0,2,NA,NA
"9108",9108,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","3045","F",NA,46.3,NA,NA,NA,NA,NA,NA,NA
"9109",9109,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","3112","F",NA,51.9,NA,"new",NA,NA,NA,NA,"pup"
"9110",9110,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","1892","M",NA,200.8,NA,NA,NA,NA,NA,NA,"En2"
"9111",9111,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","3027","M",NA,108.1,NA,NA,NA,NA,NA,NA,NA
"9112",9112,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","1949","M",NA,198.9,NA,NA,NA,NA,NA,NA,"En3"
"9113",9113,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","3025","M",NA,108.1,NA,NA,NA,NA,NA,NA,NA
"9114",9114,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","5523","F",NA,223.3,NA,NA,NA,0,4,NA,"C1, En1, Ec, SL"
"9115",9115,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","1670","F",NA,98.5,NA,NA,NA,NA,NA,NA,NA
"9116",9116,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","3054","M",NA,93,NA,NA,NA,NA,NA,NA,NA
"9117",9117,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","1953","M",NA,113.9,NA,NA,NA,NA,NA,NA,NA
"9118",9118,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","3010","M",NA,108.9,NA,NA,NA,NA,NA,NA,NA
"9119",9119,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"oSh","3113","F",NA,96.8,NA,"new",NA,NA,NA,NA,"pup"
"9120",9120,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","3114","F",NA,99.5,NA,"new",NA,NA,NA,NA,"pup"
"9121",9121,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","3115","F",NA,114.7,NA,"new",NA,NA,NA,NA,"pup"
"9122",9122,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","3116","F",NA,104.6,NA,"new",NA,NA,NA,NA,"pup"
"9123",9123,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","1977","M",NA,103.2,NA,NA,NA,NA,NA,NA,NA
"9124",9124,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","3117","M",NA,105.2,NA,"new",NA,NA,NA,NA,"pup"
"9125",9125,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","3110","F",NA,73.4,NA,NA,NA,NA,NA,"2014-09-11",NA
"9126",9126,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","1963","M",NA,118.6,NA,NA,NA,NA,NA,NA,NA
"9127",9127,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","1905","M",NA,206.9,NA,NA,NA,NA,NA,NA,NA
"9128",9128,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","3118","M",NA,92.7,NA,"new",NA,NA,NA,NA,"pup"
"9129",9129,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","1961","F",NA,102.3,NA,NA,NA,NA,NA,NA,NA
"9130",9130,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","1948","F",NA,96,NA,NA,NA,NA,NA,NA,NA
"9131",9131,10,"spring_oct_2013","spring","oct",2013,"2013-10-11",285,"T","3119","M",NA,109.7,NA,"new",NA,NA,NA,NA,"pup"
"9132",9132,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"oSh","1927","F",NA,116.1,NA,NA,NA,NA,NA,NA,NA
"9133",9133,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"oSh","3050","F",NA,113.9,NA,NA,NA,NA,NA,NA,NA
"9134",9134,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"oSh","3097","M",NA,93.9,NA,NA,NA,NA,NA,NA,NA
"9135",9135,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"oSh","1717","F",NA,242,NA,NA,NA,0,2,NA,NA
"9136",9136,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"oSh","3046","F",NA,78.2,NA,NA,NA,NA,NA,NA,NA
"9137",9137,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"oSh","3045","F",NA,50.6,NA,NA,NA,NA,NA,NA,NA
"9138",9138,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","1561","F",NA,238.8,NA,NA,NA,0,4,NA,NA
"9139",9139,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","1904","F",NA,254.9,NA,NA,NA,0,4,NA,NA
"9140",9140,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","5241","M",NA,237.5,NA,NA,NA,NA,NA,NA,NA
"9141",9141,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","3111","M",NA,90.1,NA,NA,NA,NA,NA,NA,NA
"9142",9142,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","1944","F",NA,108.6,NA,NA,NA,NA,NA,NA,NA
"9143",9143,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","1784","F",NA,197.8,NA,NA,NA,0,2,NA,NA
"9144",9144,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","3047","M",NA,94.8,NA,NA,NA,NA,NA,NA,NA
"9145",9145,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","1949","M",NA,199.1,NA,NA,NA,NA,NA,NA,NA
"9146",9146,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","1733","M",NA,193.9,NA,NA,NA,NA,NA,NA,NA
"9147",9147,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","1748","F",NA,205.7,NA,NA,NA,2,4,NA,NA
"9148",9148,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","3082","F",NA,78.4,NA,NA,NA,NA,NA,NA,NA
"9149",9149,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","1970","M",NA,133.7,NA,NA,NA,NA,NA,NA,NA
"9150",9150,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","1915","F",NA,264.2,NA,NA,NA,0,4,NA,NA
"9151",9151,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","1893","M",NA,192.3,NA,NA,NA,NA,NA,NA,NA
"9152",9152,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","3093","M",NA,105.9,NA,NA,NA,NA,NA,NA,NA
"9153",9153,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","1818","F",NA,257.2,NA,NA,NA,1,4,NA,NA
"9154",9154,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","1853","M",NA,233.2,NA,NA,NA,NA,NA,NA,NA
"9155",9155,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","1968","F",NA,109.3,NA,NA,NA,NA,NA,NA,NA
"9156",9156,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","1945","F",NA,126,NA,NA,NA,NA,NA,NA,NA
"9157",9157,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","1984","F",NA,121.3,NA,NA,NA,NA,NA,NA,NA
"9158",9158,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","3075","F",NA,101.6,NA,NA,NA,NA,NA,NA,NA
"9159",9159,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","1923","F",NA,301.3,NA,NA,NA,0,4,NA,NA
"9160",9160,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","3021","M",NA,118.5,NA,NA,NA,NA,NA,NA,NA
"9161",9161,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","3025","M",NA,108.9,NA,NA,NA,NA,NA,NA,NA
"9162",9162,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","3063","M",NA,122.1,NA,NA,NA,NA,NA,NA,NA
"9163",9163,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","1917","F",NA,179.2,NA,NA,NA,0,2,NA,NA
"9164",9164,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","1922","F",NA,172.6,NA,NA,NA,0,2,NA,NA
"9165",9165,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","3061","F",NA,56,NA,NA,NA,NA,NA,NA,NA
"9166",9166,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","3024","F",NA,108.3,NA,NA,NA,NA,NA,NA,NA
"9167",9167,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","1892","M",NA,202.2,NA,NA,NA,NA,NA,NA,NA
"9168",9168,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","3028","M",NA,115.7,NA,NA,NA,NA,NA,NA,NA
"9169",9169,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","1961","F",NA,103.5,NA,NA,NA,NA,NA,NA,NA
"9170",9170,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","1662","F",NA,98,NA,NA,NA,NA,NA,NA,NA
"9171",9171,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","1995","F",NA,99,NA,NA,NA,NA,NA,NA,NA
"9172",9172,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","3109","F",NA,81.3,NA,NA,NA,NA,NA,NA,NA
"9173",9173,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","3119","M",NA,111.6,NA,NA,NA,NA,NA,NA,NA
"9174",9174,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","1958","F",NA,124.9,NA,NA,NA,NA,NA,NA,NA
"9175",9175,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","1751","F",NA,267.9,NA,NA,NA,0,4,NA,NA
"9176",9176,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","3049","M",NA,111.9,NA,NA,NA,NA,NA,NA,NA
"9177",9177,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","3059","F",NA,123.6,NA,NA,NA,NA,NA,NA,NA
"9178",9178,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","1951","M",NA,129.1,NA,NA,NA,NA,NA,NA,NA
"9179",9179,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","3043","F",NA,114.6,NA,NA,NA,NA,NA,NA,NA
"9180",9180,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","1997","M",NA,120,NA,NA,NA,NA,NA,NA,NA
"9181",9181,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","3054","M",NA,94.2,NA,NA,NA,NA,NA,NA,NA
"9182",9182,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","1938","F",NA,126.2,NA,NA,NA,NA,NA,NA,NA
"9183",9183,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","1939","F",NA,108.1,NA,NA,NA,NA,NA,NA,NA
"9184",9184,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","3009","M",NA,113,NA,NA,NA,NA,NA,NA,NA
"9185",9185,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","1976","F",NA,108.1,NA,NA,NA,NA,NA,NA,NA
"9186",9186,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","1955","F",NA,117.8,NA,NA,NA,NA,NA,"2015-09-28",NA
"9187",9187,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","5231","F",NA,236.8,NA,NA,NA,1,4,NA,NA
"9188",9188,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","3052","F",NA,76.4,NA,NA,NA,NA,NA,"2015-10-27",NA
"9189",9189,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","3072","F",NA,75.2,NA,NA,NA,NA,NA,NA,NA
"9190",9190,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","1779","F",NA,289,NA,NA,NA,1,4,NA,NA
"9191",9191,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","1929","F",NA,119.4,NA,NA,NA,NA,NA,NA,NA
"9192",9192,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","1928","F",NA,122,NA,NA,NA,NA,NA,NA,NA
"9193",9193,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","3117","M",NA,101.9,NA,NA,NA,NA,NA,NA,NA
"9194",9194,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","1742","F",NA,231.3,NA,NA,NA,0,3,NA,"En2"
"9195",9195,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","1753","F",NA,215.5,NA,NA,NA,1,3,NA,"En2"
"9196",9196,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"oSh","3120","F",NA,63.9,NA,"new",NA,NA,NA,NA,"pup"
"9197",9197,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"oSh","3121","F",NA,69.2,NA,"new",NA,NA,NA,NA,"pup"
"9198",9198,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"oSh","3122","F",NA,48.4,NA,"new",NA,NA,NA,NA,"pup"
"9199",9199,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","3123","M",NA,88.8,NA,"new",NA,NA,NA,NA,"pup"
"9200",9200,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","3101","M",NA,76.8,NA,NA,NA,NA,NA,NA,NA
"9201",9201,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","3124","F",NA,63.7,NA,"new",NA,NA,NA,"2014-07-03","pup"
"9202",9202,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","3033","M",NA,100.3,NA,NA,NA,NA,NA,NA,NA
"9203",9203,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","2000","M",NA,107.8,NA,NA,NA,NA,NA,NA,NA
"9204",9204,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","3125","M",NA,94.1,NA,"new",NA,NA,NA,NA,"pup"
"9205",9205,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","3126","M",NA,90.2,NA,"new",NA,NA,NA,NA,"pup"
"9206",9206,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","3094","M",NA,53,NA,NA,NA,NA,NA,NA,NA
"9207",9207,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","3055","F",NA,60.6,NA,NA,NA,NA,NA,NA,NA
"9208",9208,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","3127","F",NA,65.2,NA,"new",NA,NA,NA,NA,"pup"
"9209",9209,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","3128","M",NA,65.1,NA,"new",NA,NA,NA,NA,"pup"
"9210",9210,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","3129","F",NA,66.6,NA,"new",NA,NA,NA,NA,"pup"
"9211",9211,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","3016","M",NA,99.3,NA,NA,NA,NA,NA,NA,NA
"9212",9212,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","3130","F",NA,85.6,NA,"new",NA,NA,NA,NA,"pup"
"9213",9213,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","3131","M",NA,103.9,NA,"new",NA,NA,NA,NA,"pup"
"9214",9214,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","1982","F",NA,104.5,NA,NA,NA,NA,NA,NA,NA
"9215",9215,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","1980","F",NA,95.2,NA,NA,NA,NA,NA,NA,NA
"9216",9216,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","1996","M",NA,103.6,NA,NA,NA,NA,NA,NA,NA
"9217",9217,10,"spring_oct_2013","spring","oct",2013,"2013-10-12",286,"T","3132","M",NA,119.4,NA,"new",NA,NA,NA,NA,"pup"
"9218",9218,10,"spring_oct_2013","spring","oct",2013,"2013-10-14",288,"oSh","1733","M",NA,196.6,NA,NA,NA,NA,NA,NA,NA
"9219",9219,10,"spring_oct_2013","spring","oct",2013,"2013-10-14",288,"T","1743","M",NA,228.5,NA,NA,NA,NA,NA,NA,NA
"9220",9220,10,"spring_oct_2013","spring","oct",2013,"2013-10-14",288,"T","1905","M",NA,214.1,NA,NA,NA,NA,NA,NA,NA
"9221",9221,10,"spring_oct_2013","spring","oct",2013,"2013-10-14",288,"T","1924","M",NA,217.7,NA,NA,NA,NA,NA,NA,NA
"9222",9222,10,"spring_oct_2013","spring","oct",2013,"2013-10-14",288,"oSh","1909","M",NA,224.1,NA,NA,NA,NA,NA,NA,NA
"9223",9223,10,"spring_oct_2013","spring","oct",2013,"2013-10-14",288,"T","1998","M",NA,89.3,NA,NA,NA,NA,NA,NA,NA
"9224",9224,10,"spring_oct_2013","spring","oct",2013,"2013-10-14",288,"T","3092","M",NA,123.1,NA,NA,NA,NA,NA,NA,NA
"9225",9225,10,"spring_oct_2013","spring","oct",2013,"2013-10-14",288,"T","1818","F",NA,263.1,NA,NA,NA,0,4,NA,NA
"9226",9226,10,"spring_oct_2013","spring","oct",2013,"2013-10-14",288,"T","3004","M",NA,91.4,NA,NA,NA,NA,NA,NA,NA
"9227",9227,10,"spring_oct_2013","spring","oct",2013,"2013-10-14",288,"T","1893","M",NA,195.2,NA,NA,NA,NA,NA,NA,NA
"9228",9228,10,"spring_oct_2013","spring","oct",2013,"2013-10-14",288,"T","3106","M",NA,106.6,NA,NA,NA,NA,NA,NA,NA
"9229",9229,10,"spring_oct_2013","spring","oct",2013,"2013-10-14",288,"oSh","3090","M",NA,86.7,NA,NA,NA,NA,NA,NA,NA
"9230",9230,10,"spring_oct_2013","spring","oct",2013,"2013-10-14",288,"T","1945","F",NA,128,NA,NA,NA,NA,NA,NA,NA
"9231",9231,10,"spring_oct_2013","spring","oct",2013,"2013-10-14",288,"T","1927","F",NA,118.1,NA,NA,NA,NA,NA,NA,NA
"9232",9232,10,"spring_oct_2013","spring","oct",2013,"2013-10-14",288,"T","1955","F",NA,113.5,NA,NA,NA,NA,NA,"2015-09-28",NA
"9233",9233,10,"spring_oct_2013","spring","oct",2013,"2013-10-14",288,"T","3075","F",NA,105.3,NA,NA,NA,NA,NA,NA,NA
"9234",9234,10,"spring_oct_2013","spring","oct",2013,"2013-10-14",288,"T","1968","F",NA,109.4,NA,NA,NA,NA,NA,NA,NA
"9235",9235,10,"spring_oct_2013","spring","oct",2013,"2013-10-14",288,"T","1938","F",NA,129.6,NA,NA,NA,NA,NA,NA,NA
"9236",9236,10,"spring_oct_2013","spring","oct",2013,"2013-10-14",288,"T","1980","F",NA,102.1,NA,NA,NA,NA,NA,NA,NA
"9237",9237,10,"spring_oct_2013","spring","oct",2013,"2013-10-14",288,"T","1951","M",NA,132.4,NA,NA,NA,NA,NA,NA,NA
"9238",9238,10,"spring_oct_2013","spring","oct",2013,"2013-10-14",288,"T","1966","M",NA,127.6,NA,NA,NA,NA,NA,NA,NA
"9239",9239,10,"spring_oct_2013","spring","oct",2013,"2013-10-14",288,"T","1853","M",NA,230.8,NA,NA,NA,NA,NA,NA,NA
"9240",9240,10,"spring_oct_2013","spring","oct",2013,"2013-10-14",288,"T","3073","M",NA,96.2,NA,NA,NA,NA,NA,NA,NA
"9241",9241,10,"spring_oct_2013","spring","oct",2013,"2013-10-14",288,"T","3097","M",NA,97.8,NA,NA,NA,NA,NA,NA,NA
"9242",9242,10,"spring_oct_2013","spring","oct",2013,"2013-10-14",288,"oSh","3061","F",NA,62,NA,NA,NA,NA,NA,NA,NA
"9243",9243,10,"spring_oct_2013","spring","oct",2013,"2013-10-14",288,"oSh","1942","M",NA,123.5,NA,NA,NA,NA,NA,NA,NA
"9244",9244,10,"spring_oct_2013","spring","oct",2013,"2013-10-14",288,"T","1939","F",NA,112,NA,NA,NA,NA,NA,NA,NA
"9245",9245,10,"spring_oct_2013","spring","oct",2013,"2013-10-14",288,"T","1976","F",NA,113,NA,NA,NA,NA,NA,NA,NA
"9246",9246,10,"spring_oct_2013","spring","oct",2013,"2013-10-14",288,"T","3038","M",NA,122.2,NA,NA,NA,NA,NA,NA,NA
